STATE_NAME,Percent Removal,facility index,feedstock cost,transportation cost,capital cost,operating cost,production cost,access_,CO2_transp cost,CO2_inject cost,total_D:K,revenue,net cost,uptake,land_use_c,soil,grow_harve,transport,conversion,captured,CO2_tran_1,bio_use,total_bio1,conv_use,CDR million tons CO2,Cost $/tCO2,product_units,scale_factor , Plant type ,index_,facility index,latitude,longitude,Barley_str,Citrus_res,Corn_stove,Cotton_gin,Cotton_res,Noncitrus_,Oats_straw,Rice_hulls,Rice_straw,Sorghum_st,Sugarcane_,Sugarcane1,Tree_nut_r,Wheat_stra,Hardwood_l,Hardwood_1,Hardwood_u,Hardwood_2,Mixedwood_,Mixedwood1,Other_fore,Other_fo_1,PNW_Forest,PNW_Fore_1,PNW_Fore_2,PNW_Fore_3,PNW_Fore_4,PNW_Fore_5,PNW_forest_sum,Primary_mi,Secondary_,Softwood_n,Softwood_1,Softwood_p,Softwood_2,Softwood_sum,Constructi,Municipal_,Other_muni,Paper_and_,Switchgras,total_softwood
Wyoming,99,117348,153354222.1,100225342.8,189511909.1,65321126.12,40076481.88,0,0,14035403.61,562524485.7,298531526.6,263992959.1,0,0,0,19698.57379,47917.9551,0,2807080.723,0,0,-2739464.194,0,2739464.194,96.3666,493318247.1,5, BiCRS 2050 gasification H2 ,1057,117348,41.63927938,-111.0290699,0,0,0,0,0,1733,0,0,0,0,0,0,0,0,95,0,4513,77791,0,0,0,18378,1573751.812,0,0,0,0,0,1573751.812,0,1162,280,135240,0,0,135520,166,0,0,192.2947177,0,1709271.812
California,90,170019,180700757.1,37284959.57,189511909.1,65321126.12,40236224.33,0,0,11282428.52,524337404.7,299481224.6,224856180.2,0,0,0,0,20096.53496,0,2820607.131,0,0,-2800510.596,0,2800510.596,80.2911,493793096.1,5, BiCRS 2050 gasification H2 ,693,170019,35.94638263,-119.4695737,0,0,0,0,0,118030,0,0,0,0,0,0,114453,0,0,0,0,0,0,0,0,0,0,0,94631,1370876,114685,0,1580192,0,627,0,0,0,0,0,0,0,0,0,0,1580192
Wyoming,90,114426,167391602.4,95092859.67,189511909.1,65321126.12,39966220.34,0,0,22382521,579666238.7,296429469,283236769.7,0,0,0,18350.52612,45323.76788,0,2797815.125,0,0,-2734140.831,0,2734140.831,103.5926,492267218.3,5, BiCRS 2050 gasification H2 ,802,114426,42.08314367,-109.2415652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134763.925,455979,0,0,0,1590742.925,150,82,0,113764,0,0,113764,4053,0,0,3725.275142,100785.2937,1704506.925
Wyoming,99,114426,227487446.9,103632952.7,189511909.1,65321126.12,39972329.71,0,0,22386628.36,648312392.9,296449707.2,351862685.7,0,0,0,18325.19648,50012.6723,0,2798328.545,0,0,-2729990.676,0,2729990.676,128.8879,492277337.4,5, BiCRS 2050 gasification H2 ,1104,114426,42.08314367,-109.2415652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597599,1597599,150,55,0,113764,0,0,113764,760,0,0,643.9688718,100329.8101,1711363
Nevada,90,123177,150532438.2,48023348.9,189511909.1,65321126.12,40080793.14,0,80638232.95,19652131.39,593759979.9,299316292.9,294443687,0,0,0,3861.233989,26003.70376,0,2807447.342,41571.1523,0,-2736011.252,0,2736011.252,107.6179,493710630.3,5, BiCRS 2050 gasification H2 ,809,123177,39.88651378,-118.9536499,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52156,1603734.842,0,0,0,0,0,1603734.842,0,5067,27332,33313,0,0,60645,34838,0,0,56754.26431,0,1664379.842
Oregon,75,80712,153812342.7,25900797.84,116904806.6,40294848.23,80532878.94,0,33937146.11,5953663.534,457336483.9,274043932.3,183292551.6,0,0,0,21363.05122,13765.64489,0,2221702.535,17411.47062,0,-2169162.368,0,2169162.368,84.4992,662664732.3,5, BiCRS 2050 sawmill ,462,80712,42.55643268,-122.8147799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622624.106,0,0,0,0,1622624.106,0,0,0,190678,0,0,190678,0,0,0,0,0,1813302.106
California,50,131954,148402742.9,29741700.12,189511909.1,65321126.12,40132571.72,0,0,19682646.36,492792696.4,299469211.8,193323484.6,0,0,0,200.4217845,15918.21566,0,2811806.623,0,0,-2795687.985,0,2795687.985,69.1506,493787089.7,5, BiCRS 2050 gasification H2 ,209,131954,38.79372969,-120.7397996,0,0,0,0,0,12088,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,8690,410244.6959,1222226.508,0,0,0,0,1632471.204,0,7488,42486,0,0,0,42486,56947,0,0,52589.90265,0,1674957.204
New Mexico,99,208124,212591757.1,45676430.15,189511909.1,65321126.12,40184308.17,0,48672710.42,14080730.64,616038971.7,299183416.2,316855555.5,0,0,0,1671.133955,24695.93198,0,2816146.129,24784.96383,0,-2764994.099,0,2764994.099,114.5954,493644191.9,5, BiCRS 2050 gasification H2 ,1090,208124,34.79836427,-107.3829944,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147346,0,0,0,678385,0,958666,1637051,0,600,2481,14027,0,0,16508,5322,0,0,4859.051313,1580.328879,1653559
California,90,108526,149581747.2,26161415.67,189511909.1,65321126.12,40086987.39,0,0,19655759.84,490318945.3,298976161.4,191342783.9,0,0,0,2819.658448,13918.34229,0,2807965.692,0,0,-2791227.691,0,2791227.691,68.5515,493540564.5,5, BiCRS 2050 gasification H2 ,603,108526,40.31677787,-122.5576814,0,0,0,0,0,912,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,224992.44,1414062.6,0,0,0,0,1639055.04,45,2187,128081,19630,3426,0,151137,9831,0,0,10093.06622,0,1790192.04
California,75,101210,149201801.8,26815431.19,189511909.1,65321126.12,40096937.61,0,35764517.69,19661617.63,526373341.1,298857241,227516100.1,0,0,0,1019.216388,14281.83977,0,2808802.518,18009.40329,0,-2775492.059,0,2775492.059,81.9732,493481104.3,5, BiCRS 2050 gasification H2 ,447,101210,41.13469777,-121.6048098,0,0,0,0,0,1202,0,0,0,0,0,0,8,0,13999,0,0,0,0,0,0,0,672579.2428,966747.9568,0,0,0,0,1639327.2,135,6494,74984,0,51679,0,126663,9270,0,0,9808.289367,6395.617506,1765990.2
Utah,90,120272,152979432.7,89093851.29,189511909.1,65321126.12,40149719.06,0,22070650.18,14066213.35,573192901.8,299485599.4,273707302.4,0,0,0,1213.194754,39697.71381,0,2813242.671,10818.09,0,-2761513.672,0,2761513.672,99.115,493795283.5,5, BiCRS 2050 gasification H2 ,785,120272,41.25278891,-112.1894196,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,20863,0,0,0,50910,1641717.028,0,0,0,0,0,1641717.028,225,6515,0,0,0,0,0,40334,0,0,51390.07839,0,1641717.028
New Mexico,90,208124,185238782.8,45403596.07,189511909.1,65321126.12,40194853.15,0,48688033.25,14085163.45,588443463.9,299265925.4,289177538.6,0,0,0,782.5205017,24546.81702,0,2817032.69,24792.76648,0,-2766910.586,0,2766910.586,104.5128,493685446.5,5, BiCRS 2050 gasification H2 ,805,208124,34.79836427,-107.3829944,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147346,307823.1668,0,894209,0,443746,0,1645778.167,0,600,2481,6880,0,0,9361,5322,0,0,4859.051313,0,1655139.167
Oregon,99,77788,151168750.6,51192213.38,117343200.3,40445954.15,145245946,0,53117917.47,11379307.63,569893289.6,104554947.2,465338342.4,0,0,0,0,27093.35616,0,2844826.908,27111.10943,0,-2790622.442,0,2790622.442,166.7507,1287803810,5, BiCRS 2050 Electricty ,1171,77788,43.04160732,-121.7003714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649659.106,0,0,0,0,1649659.106,0,0,0,0,0,0,0,3227,114188,46228,0,0,1649659.106
California,90,114389,188556006.6,15115887.87,189511909.1,65321126.12,40096606.27,0,53311061.41,19661420.29,571574017.7,299128309.5,272445708.2,0,0,0,8101.292086,7820.629641,0,2808774.327,27222.39339,0,-2765630.012,0,2765630.012,98.5113,493616638.6,5, BiCRS 2050 gasification H2 ,782,114389,40.31984736,-120.3534022,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275978,0,1387181,0,1663159,0,27,56274,69645,6993,0,132912,2458,0,0,14675.63371,0,1796071
California,90,131954,170741967.4,17326784.27,189511909.1,65321126.12,40146475.77,0,0,19690801.49,502739064.2,299360679.9,203378384.3,0,0,0,4719.504688,9056.489566,0,2812971.641,0,0,-2799195.647,0,2799195.647,72.656,493732823.7,5, BiCRS 2050 gasification H2 ,636,131954,38.79372969,-120.7397996,0,0,0,0,0,6209,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,410244.6959,369048.1201,333596,173049,379130,0,1665067.816,0,4275,26087,41026,0,0,67113,39567,0,0,30528.73012,0,1732180.816
California,75,104141,150494659.8,36016448.81,189511909.1,65321126.12,40133222.96,0,55500225.35,19683011.37,556660603.6,299350652.7,257309950.8,0,0,0,536.4148323,19376.8524,0,2811858.768,28370.9905,0,-2763574.51,0,2763574.51,93.1077,493727810.2,5, BiCRS 2050 gasification H2 ,508,104141,41.10151737,-120.6372039,294,0,0,0,0,8612,0,0,0,0,0,0,16,2379.910441,0,0,0,0,0,0,0,0,0,1667203.864,0,0,0,0,1667203.864,195,10749,74952,0,10837,0,85789,16313,0,0,21750.33187,0,1752992.864
Arizona,90,227142,198689534.5,31672911.34,19630939.09,6766408.792,65843222.03,0,21246474.14,1809335.734,345658825.6,194228371.8,151430453.7,0,0,0,563.9047962,16972.46207,289527.7618,2610144.562,8112.818761,0,-2294967.615,0,2294967.615,65.9837,237488382.6,5, BiCRS 2050 FP asphalt char CO2 ,587,227142,32.84426603,-110.9592182,2788,0,0,3608,20734,0,0,0,0,0,0,0,17,0,1109,0,0,0,0,0,0,106536,156460.9177,0,557273,186543,314573,452719,1667568.918,0,27,0,0,0,0,0,3338,0,0,0,7576.56501,1667568.918
Idaho,90,98315,150057887.2,105205841.3,189511909.1,65321126.12,40032337.15,0,0,14017048.8,564146149.7,299024330.3,265121819.5,0,0,0,4890.428516,50536.98335,0,2803409.76,0,0,-2747982.348,0,2747982.348,96.4787,493564648.9,5, BiCRS 2050 gasification H2 ,772,98315,43.082688,-111.6775161,15849,0,0,0,0,291,0,0,0,0,0,0,0,58384.46536,924,0,0,0,0,0,0,3912,1667913.971,0,0,0,0,0,1667913.971,0,5379,30671,9681,0,0,40352,8727,0,0,11569.67048,0,1708265.971
Arizona,99,222742,149293782.9,93853812.69,19630939.09,6766408.792,65712063.53,0,22133345.42,1801622.264,359191974.7,193261062.1,165930912.6,0,0,0,4062.893355,43750.94502,289033.2773,2597380.439,8429.729658,0,-2252103.593,0,2252103.593,73.6782,236111613.7,5, BiCRS 2050 FP asphalt char CO2 ,949,222742,32.86021262,-113.1845591,1125,0,0,3417,19674,0,0,0,0,0,0,0,826,81304.08509,0,0,0,0,0,0,0,1174,95152.60425,1578909.233,0,0,0,0,1674061.837,0,1586,0,0,0,0,0,14764,0,0,15326.56281,43.6212016,1674061.837
Arizona,75,224210,178368264.5,42447511.38,19630939.09,6766408.792,65849553.8,0,18719094.79,1809707.414,333591479.8,194331929,139259550.8,0,0,0,395.1258613,22929.34854,289581.4656,2611391.282,6622.721417,0,-2291862.62,0,2291862.62,60.7626,237622208.1,5, BiCRS 2050 FP asphalt char CO2 ,302,224210,32.91478482,-112.0838084,0,0,0,3608,20734,30,0,0,0,0,0,0,0,0,1897,0,0,0,0,0,0,83975,229624.7043,387222.3806,557273,186543,314573,0,1675236.085,0,383,0,0,0,0,0,20494.92812,0,0,0,6944.327997,1675236.085
Washington,99,44121,189301194.7,94947091.52,117343200.3,40445954.15,143670102.5,0,56287237.46,11265175.76,653259956.5,101496773.4,551763183,0,0,0,5724.808611,44303.24604,0,2816763.131,28783.00438,0,-2737952.072,0,2737952.072,201.524,1250136269,5, BiCRS 2050 Electricty ,1209,44121,45.90847018,-121.1760156,0,0,0,0,0,32088,0,0,0,0,0,0,0,0,4462,0,0,0,0,0,0,0,0,0,1677562,0,0,0,1677562,30,1545,21122,36811,3445,0,61378,5015,1006,403,3493.070199,26319.9345,1738940
Nevada,90,136352,161929829.4,40290678.65,189511909.1,65321126.12,40185983.4,0,82201074.14,11265155.13,590705755.9,299514111.7,291191644.2,0,0,0,3.538020486,21734.50154,0,2816288.782,42389.31623,0,-2752161.426,0,2752161.426,105.8047,493809539.7,5, BiCRS 2050 gasification H2 ,806,136352,38.81836841,-118.9073172,0,0,0,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100929,1376069.524,0,301888,0,0,0,1677957.524,0,954,750,0,0,0,750,8686,0,0,23976.12286,0,1678707.524
Oregon,99,55833,226952137,91406964.67,117343200.3,40445954.15,143467858.1,0,69456356.17,11249064.48,700321534.9,101354884.8,598966650.2,0,0,0,9671.632195,41508.85066,0,2812685.799,35698.68035,0,-2725806.636,0,2725806.636,219.7392,1248388625,5, BiCRS 2050 Electricty ,1223,55833,45.02257691,-120.8206741,3112,0,0,0,0,4,38,0,0,0,0,0,0,777.1423905,0,0,0,0,0,0,0,0,0,0,0,0,0,1680260,1680260,15,4537,20484,70968,0,0,91452,2353,675,272,4083.726712,25723.34309,1771712
California,99,170019,155460086,37784332.49,189511909.1,65321126.12,40178997.43,0,0,11262986.87,499519438.1,299065100.7,200454337.4,0,0,0,0,20372.39697,0,2815746.716,0,0,-2795374.319,0,2795374.319,71.7093,493585034.2,5, BiCRS 2050 gasification H2 ,938,170019,35.94638263,-119.4695737,0,0,0,518,0,0,0,0,0,0,0,0,114453,0,0,0,0,0,0,0,0,0,1506175.28,0,0,0,180352,0,1686527.28,0,0,0,0,0,0,0,0,0,0,11803.50441,0,1686527.28
Nevada,99,136352,193650102.1,40909067.56,189511909.1,65321126.12,40215711.92,0,82273987.42,11275147.45,623157051.7,299445815,323711236.6,0,0,0,3.538020486,22073.1635,0,2818786.862,42426.91603,0,-2754283.244,0,2754283.244,117.5301,493775391.3,5, BiCRS 2050 gasification H2 ,1095,136352,38.81836841,-118.9073172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114278,0,0,0,1691483,0,0,1691483,0,192,750,0,0,0,750,1440,0,0,5159.525693,0,1692233
Idaho,99,70487,174627254.5,17838563.88,17949262.69,6186767.138,65765704.72,0,0,0,282367552.9,194074676.9,88292875.98,0,0,0,13097.16217,9328.215942,305383.4989,2156135.772,0,0,-1828326.895,0,1828326.895,48.2916,237371393.4,5, BiCRS 2050 FP asphalt char ,865,70487,44.6931976,-116.0263137,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830121.4655,0,0,103809,762410,0,1696340.466,0,55,0,116900,0,0,116900,0,0,0,0,0,1813240.466
Idaho,99,101238,181935057.6,105512019.8,117343200.3,40445954.15,143413358,0,39110705.2,14042546.35,641802841.4,101851116.7,539951724.7,0,0,0,4236.048024,50716.86905,0,2810575.055,19766.43168,0,-2735855.706,0,2735855.706,197.3612,1254500716,5, BiCRS 2050 Electricty ,1205,101238,42.64747366,-113.1669208,8892,0,0,0,0,0,0,0,0,0,0,0,0,43450.80599,0,0,0,0,0,0,0,27880,433978.2704,0,0,1263184,0,0,1697162.27,0,286,0,0,0,0,0,3733,1071,430,588.6572991,29807.98181,1697162.27
California,99,131954,192857261.3,17363667.59,189511909.1,65321126.12,40141089.6,0,0,19687642.32,524882696.1,299601724.2,225280971.9,0,0,0,4719.504688,9076.864533,0,2812520.331,0,0,-2798723.962,0,2798723.962,80.4942,493853345.9,5, BiCRS 2050 gasification H2 ,984,131954,38.79372969,-120.7397996,0,0,0,0,0,11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222408.9557,333596,421452,379130,342709,1699295.956,0,5040,26087,41026,0,0,67113,0,0,0,30528.73012,0,1766408.956
California,75,92424,155395294.8,8124062.781,116904806.6,40294848.23,80778141.67,0,25336022.7,10449183.12,437282359.8,274365527.4,162916832.4,0,0,0,11457.6081,3964.992208,0,2228157.646,12894.18349,0,-2199840.862,0,2199840.862,74.0585,666625820.1,5, BiCRS 2050 sawmill ,395,92424,41.67026657,-122.4555924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711036.106,0,0,0,0,1711036.106,0,0,0,102266,0,0,102266,0,0,0,0,0,1813302.106
Idaho,99,98315,218735381.2,107686846.9,189511909.1,65321126.12,40127487.81,0,0,14056947.22,635439698.4,299341354.4,336098343.9,0,0,0,3041.850998,51723.24561,0,2811389.444,0,0,-2756624.347,0,2756624.347,121.9239,493723161,5, BiCRS 2050 gasification H2 ,1098,98315,43.082688,-111.6775161,13902,0,0,0,0,70,0,0,0,0,0,0,0,22893.10241,0,0,0,0,0,0,0,1040,211413.928,0,0,0,0,1500740,1712153.928,0,4110,30671,9681,0,0,40352,8297,0,0,10483.72734,0,1752505.928
Wyoming,99,108567,190556182.5,108093472.7,189511909.1,65321126.12,40294720.28,0,0,22603768.01,616381178.8,300183139.9,316198038.8,0,0,0,0,51019.62438,0,2825471.001,0,0,-2774451.377,0,2774451.377,113.9678,494144053.8,5, BiCRS 2050 gasification H2 ,1089,108567,42.43598025,-110.2592134,0,0,0,0,0,94888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715531,0,0,0,1715531,0,82,0,0,0,0,0,1309,0,0,1492.227742,0,1715531
Nevada,90,98288,155404475.6,56251479.08,117343200.3,40445954.15,143879105.1,0,84754952.83,19742164.4,617821331.4,101849780.5,515971550.9,0,0,0,6272.110708,30557.14864,0,2820582.175,43729.15406,0,-2740023.761,0,2740023.761,188.3092,1254484258,5, BiCRS 2050 Electricty ,856,98288,41.73161218,-119.9094264,0,0,0,0,0,0,0,0,0,0,0,0,449,2174.135856,0,0,0,0,0,0,0,2624,1721004.667,0,0,0,0,0,1721004.667,285,27,16065,54350,0,0,70415,681,13278,1723,641.3032538,0,1791419.667
Utah,99,131983,156973685.4,97937720.73,189511909.1,65321126.12,40228015.74,0,28177194.64,14099109.35,592248761.1,299544784.4,292703976.7,0,0,0,17.6099073,44739.71189,0,2819821.871,14022.58868,0,-2761041.96,0,2761041.96,106.0121,493824876,5, BiCRS 2050 gasification H2 ,1085,131983,40.29961203,-112.2727593,0,0,0,0,0,9,0,0,0,0,0,0,0,0,207,0,1435,0,0,0,0,75280,1723937.302,0,0,0,0,0,1723937.302,0,301,2091,0,0,0,2091,4367,0,0,5674.804453,0,1726028.302
California,99,108526,153505745.1,26328533.38,189511909.1,65321126.12,40181911.55,0,0,19711628,494560853.3,299444465.8,195116387.5,0,0,0,304.9207576,14029.75351,0,2815946.857,0,0,-2801612.182,0,2801612.182,69.6443,493774716.7,5, BiCRS 2050 gasification H2 ,926,108526,40.31677787,-122.5576814,0,0,0,0,0,520,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,310898.44,1414062.6,0,0,0,0,1724961.04,45,2187,61212,0,3426,0,64638,10816,0,0,10093.06622,0,1789599.04
California,90,92424,154195308.9,8042849.451,117343200.3,40445954.15,143783680.9,0,47846316.98,19732968.1,531390278.8,101604768.5,429785510.3,0,0,0,362.0621471,3925.697675,0,2818995.442,24350.27778,0,-2790357.405,0,2790357.405,154.0253,1251466444,5, BiCRS 2050 Electricty ,832,92424,41.67026657,-122.4555924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735342.106,0,0,0,0,0,1735342.106,0,0,53281,0,23470,0,76751,0,1209,0,0,0,1812093.106
California,99,92424,154195308.9,8042849.451,117343200.3,40445954.15,143783680.9,0,47846316.98,19732968.1,531390278.8,101604768.5,429785510.3,0,0,0,362.0621471,3925.697675,0,2818995.442,24350.27778,0,-2790357.405,0,2790357.405,154.0253,1251466444,5, BiCRS 2050 Electricty ,1156,92424,41.67026657,-122.4555924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735342.106,0,0,0,0,0,1735342.106,0,0,53281,0,23470,0,76751,0,1209,0,0,0,1812093.106
California,90,174417,184814469.6,80453030.21,189511909.1,65321126.12,40147944.41,0,66645030.05,11252424.53,638145934.1,299567583.4,338578350.6,0,0,0,270.6598217,33295.52115,0,2813106.133,34222.33638,0,-2745317.616,0,2745317.616,123.3294,493836275.5,5, BiCRS 2050 gasification H2 ,813,174417,35.95152852,-117.7076511,648,0,0,4370,27268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346547.8913,0,0,0,1392048,0,1738595.891,0,55,0,0,0,0,0,1344,0,0,36728.06895,4293.066606,1738595.891
Utah,99,140764,220293661.2,80260763.4,189511909.1,65321126.12,40225740.34,0,78107126.38,14098158.25,687818484.8,299331841.4,388486643.4,0,0,0,720.6302887,37522.14853,0,2819631.649,40238.83404,0,-2741150.037,0,2741150.037,141.724,493718404.5,5, BiCRS 2050 gasification H2 ,1122,140764,39.48922734,-112.9961598,1051,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46772,60009.70204,20737.67453,315070,114908,39709,1198207,1748641.377,0,820,0,0,0,0,0,1670,0,0,2304.0565,12027.5631,1748641.377
California,90,124630,155182105.6,47658548.56,189511909.1,65321126.12,40207236.65,0,0,19726526.39,517607452.5,299501298.9,218106153.5,0,0,0,294.6864436,25814.3863,0,2818075.199,0,0,-2791966.127,0,2791966.127,78.1192,493803133.3,5, BiCRS 2050 gasification H2 ,676,124630,39.09488529,-122.0862011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754808.106,0,0,0,0,0,1754808.106,0,0,56337,218,954,0,57509,985,0,0,0,0,1812317.106
Nevada,99,98288,156054663,56674158.19,117343200.3,40445954.15,143946378.3,0,84806724.69,19754223.74,619025302.3,101901072.8,517124229.5,0,0,0,3432.0768,30797.28457,0,2821928.379,43755.86565,0,-2743943.152,0,2743943.152,188.4603,1255116026,5, BiCRS 2050 Electricty ,1189,98288,41.73161218,-119.9094264,0,0,0,0,0,0,0,0,0,0,0,0,0,2174.135856,0,0,0,0,0,0,0,0,1758699.667,0,0,0,0,0,1758699.667,0,27,16065,29001,0,0,45066,681,4290,1723,641.3032538,0,1803765.667
Nevada,75,98288,157000051.3,53062184.34,116904806.6,40294848.23,80911064.9,0,44929751.16,10465589.37,503568295.9,274539819.9,229028476,0,0,0,6089.228091,28800.14289,0,2231656.075,23181.41824,0,-2173585.286,0,2173585.286,105.369,668772581.7,5, BiCRS 2050 sawmill ,521,98288,41.73161218,-119.9094264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758952.106,0,0,0,0,0,1758952.106,0,0,0,54350,0,0,54350,0,0,0,0,0,1813302.106
Arizona,90,211027,194105934.2,87022681.94,19630939.09,6766408.792,65823848.98,0,23331459.74,1808189.833,398489462.6,194478907.4,204010555.2,0,0,0,391.9282738,38361.61274,289659.9494,2612631.031,7984.625788,0,-2276232.915,0,2276232.915,89.6264,237772074.6,5, BiCRS 2050 FP asphalt char CO2 ,741,211027,33.63239454,-114.2061386,0,0,0,3998,22977,0,0,0,0,0,0,0,1326,7949.949423,0,0,0,0,0,0,0,0,0,0,0,1759519,0,0,1759519,0,0,0,0,0,0,0,16312,0,0,1214.929429,5.623419475,1759519
California,99,142201,156528098.2,22060527.84,189511909.1,65321126.12,40226972.71,0,0,19738143.14,493386777.1,299607728.5,193779048.6,0,0,0,1748.262112,11677.59952,0,2819734.734,0,0,-2806308.873,0,2806308.873,69.0512,493856348.1,5, BiCRS 2050 gasification H2 ,923,142201,37.94972723,-120.7462554,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772257.106,0,0,0,0,0,1772257.106,0,1339,24873,14557,0,0,39430,0,0,0,0,0,1811687.106
Arizona,99,211027,197340064.9,83148948.67,19630939.09,6766408.792,65822150.36,0,23330170.66,1808089.93,397846772.4,194468194.5,203378577.9,0,0,0,391.9282738,36144.03629,289654.147,2612488.708,7984.184634,0,-2278314.411,0,2278314.411,89.2671,237762602.6,5, BiCRS 2050 FP asphalt char CO2 ,1023,211027,33.63239454,-114.2061386,0,0,0,3998,22977,0,0,0,0,0,0,0,0,7949.949423,0,0,0,0,0,0,0,0,836631.858,0,0,0,0,939044,1775675.858,0,0,0,0,0,0,0,1481,0,0,1214.929429,5.623419475,1775675.858
Wyoming,90,112968,171369518.8,106472429,189511909.1,65321126.12,40253919.31,0,9877000.79,14110001.13,596915904.3,299716104.8,297199799.5,0,0,0,26.14379415,51258.35375,0,2822000.226,0,0,-2770715.728,0,2770715.728,107.2646,493910536.2,5, BiCRS 2050 gasification H2 ,808,112968,42.38552274,-107.4116066,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1129,358,0,0,0,27232,1143160.18,0,0,0,635398,0,1778558.18,0,82,0,0,0,0,0,3002,0,0,2912.631889,0,1778558.18
California,90,142201,156716126.1,21993347.4,189511909.1,65321126.12,40234530.82,0,0,19742590.78,493519630.3,299644342.7,193875287.6,0,0,0,967.0259113,11642.02703,0,2820370.112,0,0,-2807761.059,0,2807761.059,69.0498,493874655.2,5, BiCRS 2050 gasification H2 ,608,142201,37.94972723,-120.7462554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780845.106,0,0,0,0,0,1780845.106,0,0,24873,7584,0,0,32457,0,0,0,0,0,1813302.106
Wyoming,99,123208,196745343.7,107362862.1,189511909.1,65321126.12,40258096.48,0,0,22578809.44,621778147.1,299718020.5,322060126.5,0,0,0,0,50643.17442,0,2822351.18,0,0,-2771708.005,0,2771708.005,116.1955,493911494.1,5, BiCRS 2050 gasification H2 ,1093,123208,41.3278126,-109.7156947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31290,0,0,1782012,0,0,0,1782012,0,0,0,0,0,0,0,0,0,0,0,0,1782012
Wyoming,90,123208,172667897.5,98186318.98,189511909.1,65321126.12,40258096.48,0,0,22578809.44,588524157.7,299718020.5,288806137.2,0,0,0,0,45573.89759,0,2822351.18,0,0,-2776777.282,0,2776777.282,104.0077,493911494.1,5, BiCRS 2050 gasification H2 ,803,123208,41.3278126,-109.7156947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31290,1104120.197,0,677892,0,0,0,1782012.197,0,0,0,0,0,0,0,0,0,0,0,0,1782012.197
California,75,142201,156863167.3,20473748.03,189511909.1,65321126.12,40241469.23,0,0,19746674.5,492158094.3,299679102.4,192478991.9,0,0,0,258.1658168,10803.97131,0,2820953.501,0,0,-2809891.363,0,2809891.363,68.5005,493892035,5, BiCRS 2050 gasification H2 ,351,142201,37.94972723,-120.7462554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787172.106,0,0,0,0,0,1787172.106,0,0,24873,1257,0,0,26130,0,0,0,0,0,1813302.106
California,50,142201,156897273,19954585.84,189511909.1,65321126.12,40242847.71,0,0,19747485.83,491675227.6,299686008.2,191989219.4,0,0,0,117.3349114,10517.45484,0,2821069.404,0,0,-2810434.614,0,2810434.614,68.313,493895487.9,5, BiCRS 2050 gasification H2 ,204,142201,37.94972723,-120.7462554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788429.106,0,0,0,0,0,1788429.106,0,0,24873,0,0,0,24873,0,0,0,0,0,1813302.106
